StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
15900,1464707.212735921144485,531542.539141833782196,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk,transfer point
25990,1442192.011375337839127,535891.386415258049965, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
59500,1439569.197067171335220,635014.519533425569534, , ,"77x, 97", , , , 
27780,1473976.028515845537186,532101.384480834007263, , ,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk, 
24820,1442854.138331919908524,549529.642603248357773, , ,1,outbound,forward facing back of sidewalk,sidewalk,transfer point
14055,1488772.145249009132385,530572.598824501037598, , ,40x,inbound,forward facing edge of pavement, , 
32791,1425412.271640926599503,549547.106479093432426, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
46358,1458557.032122924923897,561449.574143916368484, , ,13,outbound,forward facing edge of pavement,sidewalk, 
22580,1461244.002142667770386,519883.656947836279869, , ,"14, 28",outbound,forward facing back of curb,sidewalk, 
46380,1416146.223243921995163,516212.375248417258263, , ,56,inbound,forward facing edge of pavement, , 
45335,1469749.242021918296814,573217.492865249514580, , ,"50, 54",outbound,forward facing back of curb,sidewalk, 
27920,1475696.145810499787331,537559.683275505900383, , ,"222, 29",outbound,forward facing back of sidewalk,sidewalk, 
22810,1467105.193504258990288,508758.427229836583138, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
17990,1459135.008329167962074,559051.483467668294907, , ,"13, 22",inbound,forward facing back of curb, , 
46594,1448263.903431013226509,541107.560366094112396,Bench, ,"35, 5", , , , 
03038,1451664.179766923189163,547299.567010924220085,Bench, ,"21, 26",outbound,forward facing back of curb,sidewalk,transfer point
45461,1469257.195105761289597,567521.574138998985291, , ,54,inbound,forward facing back of curb,sidewalk, 
45782,1421713.015259921550751,515204.964533582329750, , ,56, , , , 
45155,1495040.017883837223053,537806.642755344510078, , ,222,outbound,forward facing edge of pavement, , 
52480,1422375.572005674242973,562182.171432003378868, , ,34,outbound,forward facing edge of pavement, , 
38280,1482887.994615763425827,527179.518996506929398, , ,52x,outbound,forward facing back of sidewalk,sidewalk, 
45924,1486363.110368922352791,504562.685293257236481, , ,51,outbound,forward facing back of curb,sidewalk, 
23030,1466556.110941007733345,495191.169587507843971, ,Shelter,14,not applicable,forward facing back of curb, , 
49436,1452524.107837095856667,490165.345977753400803, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
46035,1438748.308289006352425,515728.485140085220337, ,Shelter,57,not applicable,rear facing back of curb,sidewalk, 
45344,1465911.975090175867081,573238.410146251320839, , ,22,outbound,forward facing edge of pavement, , 
59660,1448288.654693841934204,543544.495780915021896, , ,"1, 22, 26, 34, 7, 8, 82x, 85x", , , , 
45357,1471129.129682093858719,570423.441366761922836, , ,"50, 54",outbound,forward facing back of sidewalk,sidewalk, 
22890,1467579.102005258202553,504889.353931248188019, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
31490,1466924.147606506943703,549857.473312422633171, , ,3,outbound,rear facing back of curb,sidewalk, 
27240,1467640.194730833172798,546432.422747835516930,Bench, ,23,outbound,forward facing edge of pavement, , 
04935,1443398.186456426978111,636348.382679343223572, ,Shelter,"77x, 97",inbound,forward facing back of curb,sidewalk,transfer point
22220,1454514.055300757288933,532299.430344581604004, , ,14,outbound,rear facing back of curb,sidewalk, 
18400,1454515.246571347117424,547006.343516007065773, , ,11,outbound,forward facing back of sidewalk,sidewalk,transfer point
22340,1455378.084740668535233,529009.692173421382904, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
45822,1451179.736510083079338,588924.172737926244736, , ,99,inbound,forward facing edge of pavement, , 
21360,1440365.128218084573746,492272.460858002305031, ,Shelter,"19, 51, 58",outbound,forward facing back of sidewalk,sidewalk, 
45872,1480356.099089011549950,556505.454110920429230, , ,29,outbound,forward facing back of curb,sidewalk, 
45432,1467201.144755929708481,535212.627602174878120,Bench, ,39,outbound,forward facing back of curb,sidewalk, 
45769,1446614.136389344930649,580604.431503415107727, , ,7,outbound,forward facing edge of pavement, , 
19900,1452853.020237013697624,553685.593937009572983, , ,3,inbound,forward facing back of curb, ,transfer point
39240,1448891.040956258773804,555183.392778664827347, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
49385,1479937.254454255104065,502496.080174505710602, , ,51,inbound,forward facing back of curb,sidewalk, 
11880,1477884.045962259173393,541139.601968675851822, , ,222,inbound,forward facing back of sidewalk,sidewalk, 
08670,1447096.953337088227272,535297.540818169713020, , ,19,not applicable,forward facing back of curb,sidewalk,transfer point
38070,1461517.153827339410782,512304.565806835889816, , ,62x,outbound,forward facing back of curb,sidewalk, 
02830,1445584.156493917107582,565277.609466835856438, , ,7,outbound,forward facing edge of pavement, , 
41430,1444379.047683671116829,604827.284632429480553, , ,98,inbound,forward facing back of curb,sidewalk, 
49394,1475990.090104505419731,501298.071415677666664, , ,51,outbound,forward facing back of curb,sidewalk, 
25060,1438139.995201170444489,556214.545900091528893, , ,1,outbound,forward facing edge of pavement, ,transfer point
11080,1434702.150698930025101,549813.620381757616997, , ,2,outbound,forward facing back of sidewalk,sidewalk, 
00400,1435336.044444262981415,546847.579069748520851,Bench, ,34,outbound,forward facing back of sidewalk,sidewalk,transfer point
59922,1455976.180985420942307,637846.511572837829590, , ,290, , , , 
45601,1457589.369688168168068,480345.633989915251732, ,Shelter,62x,not applicable,forward facing back of sidewalk,sidewalk, 
45761,1450457.212036505341530,549834.673817336559296, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
52440,1422116.545948922634125,560364.953937843441963, , ,"18, 34",not applicable,forward facing back of sidewalk,sidewalk, 
41480,1468169.010274261236191,537738.535280004143715, , ,"17, 39",not applicable,forward facing back of curb,sidewalk,transfer point
29750,1439427.050697922706604,523737.625289753079414, , ,12,outbound,forward facing back of sidewalk,sidewalk, 
37700,1458676.461017921566963,495086.282002002000809, , ,62x,outbound,forward facing back of curb,sidewalk, 
05850,1436153.055933594703674,532928.653495594859123, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
21380,1440710.126543834805489,491511.382655754685402, , ,"19, 51, 58",outbound,forward facing back of curb,sidewalk, 
60170,1481819.178511917591095,578641.536479085683823, , ,"47x, 59", , , , 
43885,1462055.214102923870087,553385.685744166374207, , ,13,outbound,forward facing back of curb,sidewalk, 
41267,1443995.124567002058029,624300.613467842340469, , ,99,inbound,forward facing edge of pavement, ,transfer point
60376,1453399.568356513977051,519716.310825839638710, , ,20, , , , 
30980,1464219.002754345536232,555550.537713676691055, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
21260,1444300.012736752629280,499201.589716255664825, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk, 
18300,1453285.990827754139900,545853.979022845625877, , ,"11, 21",outbound,forward facing back of curb,sidewalk, 
41296,1451302.206409513950348,607549.042640343308449, , ,99,inbound,forward facing edge of pavement, , 
18550,1458575.413319751620293,551052.808848261833191, , ,"11, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
16260,1475145.712856262922287,523403.269003093242645, ,Shelter,27,inbound,forward facing back of curb,sidewalk, 
22910,1467669.999133169651031,504271.474589586257935, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
34440,1433231.024048000574112,537373.599658176302910, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
22350,1455604.111519590020180,528218.564490586519241,Bench, ,14,outbound,rear facing back of curb,sidewalk, 
43925,1445980.237722754478455,555734.554734095931053, ,Shelter,3,inbound,forward facing back of curb,sidewalk, 
00320,1489657.211392253637314,535001.396397337317467, , ,46x,outbound,forward facing back of sidewalk,sidewalk, 
46603,1418517.012793675065041,578238.127180919051170, , ,18, , , , 
45293,1445830.211448013782501,570802.359572172164917, , ,7,outbound,forward facing back of sidewalk,sidewalk, 
14190,1501082.054684251546860,523860.532196179032326, , ,40x,inbound,rear facing edge of pavement, , 
15390,1478391.016405001282692,546151.348506838083267, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
46179,1413949.991415917873383,502250.358225002884865, , ,42,outbound,forward facing back of curb,sidewalk, 
49411,1468479.195349425077438,496216.271539926528931, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
46715,1469646.603447675704956,587886.018974334001541, , ,59,outbound,rear facing back of curb,sidewalk, 
30540,1451896.272806674242020,553033.500753000378609, , ,21,inbound,forward facing edge of pavement,sidewalk, 
05060,1456316.197693839669228,540632.260135591030121, ,Shelter,"17, 9",inbound,forward facing back of sidewalk,sidewalk, 
23010,1467972.015261426568031,496626.481349423527718, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
46521,1445817.768231421709061,584752.362840086221695, , ,"53x, 7",outbound,forward facing back of curb,sidewalk, 
02870,1445885.085354000329971,566414.613426417112350, , ,7,outbound,forward facing back of curb,sidewalk, 
45958,1486468.603924334049225,573565.273337677121162, , ,29,not applicable,forward facing back of sidewalk,sidewalk, 
12650,1478117.036966085433960,527205.582592666149139, , ,"221, 52x",inbound,forward facing back of sidewalk,sidewalk, 
32330,1476233.060091003775597,547115.428927749395370, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
16550,1479759.086503505706787,511251.480314582586288, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
46258,1449053.244043916463852,514077.490082502365112, , ,57,outbound,forward facing back of curb,sidewalk, 
11490,1435574.392064675688744,542708.600143000483513,Bench, ,"2, 30",outbound,forward facing back of sidewalk,sidewalk,transfer point
45377,1445936.983872264623642,584046.488267585635185, , ,"53x, 7",outbound,forward facing edge of pavement,sidewalk, 
22330,1455290.103289335966110,529181.661317676305771, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
46111,1434812.015964761376381,525163.669025585055351, ,Shelter,16,inbound,forward facing back of sidewalk,sidewalk,transfer point
01460,1451810.198503762483597,535427.693445011973381,Bench, ,6,inbound,forward facing back of sidewalk,sidewalk, 
12271,1433083.191010341048241,556017.118473425507545, , ,2,inbound,forward facing edge of pavement, , 
29970,1439095.210810422897339,513425.411990344524384, , ,12,outbound,forward facing back of sidewalk,sidewalk, 
22820,1466728.209022000432014,510060.671344503760338, , ,14,inbound,forward facing back of sidewalk,sidewalk,transfer point
12580,1485735.167070999741554,531724.387859508395195, ,Shelter,3,not applicable,forward facing back of sidewalk,sidewalk, 
44236,1476369.208440750837326,578028.344464004039764, , ,54, , , , 
02790,1445695.205156341195107,563141.692150756716728, ,Shelter,7,inbound,forward facing back of sidewalk,sidewalk,transfer point
14420,1437281.089766755700111,500562.333385840058327, , ,12,inbound,forward facing edge of pavement,sidewalk, 
45849,1451576.150087341666222,514523.607628583908081, , ,19,not applicable,forward facing back of sidewalk,sidewalk, 
44280,1509507.205156758427620,483515.575156584382057, , ,74x,not applicable,forward facing back of curb, , 
29310,1446211.022694259881973,538250.524085417389870, , ,10,inbound,forward facing back of curb,sidewalk, 
27980,1476276.227655589580536,539163.410711094737053, , ,"222, 29",inbound,forward facing back of sidewalk,sidewalk,transfer point
31720,1474460.240145847201347,550828.342105582356453, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
16310,1475319.201354429125786,520792.512085512280464, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
20560,1446850.230077251791954,532033.361979082226753, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20660,1446422.242088094353676,527913.517856582999229, ,Shelter,19,inbound,forward facing back of sidewalk,sidewalk, 
05970,1434427.107613846659660,535865.595128253102303, ,Shelter,30,inbound,forward facing back of curb,sidewalk, 
19380,1433672.211485847830772,511795.393924921751022, , ,24,outbound,forward facing back of sidewalk,sidewalk, 
45356,1475560.130334511399269,582151.594747677445412, , ,"50, 54",outbound,forward facing back of sidewalk,sidewalk, 
08632,1445931.971415087580681,536506.317600086331367, , ,19,outbound,forward facing back of curb,sidewalk, 
05280,1462543.081565514206886,539651.646611258387566,Bench, ,9,inbound,forward facing back of sidewalk,sidewalk, 
27760,1472676.163333430886269,530815.526488259434700, , ,17,not applicable,forward facing back of sidewalk,sidewalk,transfer point
59790,1448741.869666680693626,563659.243281006813049, , ,13, , , , 
45605,1430530.450380921363831,553527.806522920727730, , ,34,outbound,forward facing back of curb,sidewalk, 
42510,1444458.208286508917809,576975.540139168500900, , ,7,outbound,forward facing back of curb, , 
10890,1456771.090812921524048,564115.516318589448929, , ,13,outbound,forward facing back of curb,sidewalk, 
49381,1482779.535843178629875,503791.373843759298325, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
42515,1444469.213513836264610,577005.546968922019005, ,Shelter,7,inbound,forward facing back of curb,sidewalk, 
49930,1473838.340799093246460,570510.954643175005913, , ,50,not applicable,forward facing edge of pavement, , 
04520,1461441.011591181159019,513413.601318418979645, , ,62x,inbound,forward facing back of sidewalk,sidewalk, 
13810,1452995.107879340648651,539493.595090091228485,Bench, ,"27, 9",outbound,forward facing back of sidewalk,sidewalk,transfer point
46534,1412545.229133591055870,566601.045140177011490, , ,18,outbound,forward facing back of curb,sidewalk, 
39460,1452085.341982334852219,547481.789743587374687, , ,22,outbound,forward facing back of curb,sidewalk,transfer point
20520,1446704.068952262401581,533215.470835343003273, , ,19,outbound,rear facing back of curb,sidewalk, 
20480,1447054.153225839138031,534508.443971171975136, , ,19,outbound,forward facing back of curb,sidewalk, 
23660,1456484.024457916617393,534780.345986425876617, , ,"15, 62x",inbound,forward facing back of curb,sidewalk, 
45747,1455160.504467174410820,534910.200385510921478, , ,14,inbound,forward facing back of curb,sidewalk, 
16790,1453180.082575008273125,516111.629715010523796, , ,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk, 
02610,1446456.947727337479591,555953.878442421555519, ,Shelter,7,outbound,forward facing back of curb,sidewalk,transfer point
60340,1470607.531643927097321,612908.955805003643036, , ,47x, , , , 
46448,1432061.031637340784073,511990.357117667794228, , ,57,not applicable,forward facing back of curb, , 
37380,1448840.218223258852959,541451.382185012102127, , ,"16, 40x, 46x, 48x, 52x, 53x, 63x, 64x, 74x, 77x",outbound,rear facing back of curb,sidewalk,transfer point
28320,1437886.025892838835716,503585.575370833277702,Bench, ,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,transfer point
05180,1459033.251642927527428,540062.387259587645531, , ,"17, 9",inbound,forward facing back of sidewalk,sidewalk, 
16560,1479706.148289173841476,511233.480350583791733, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
42135,1461272.125774085521698,519934.470822587609291, , ,"14, 28",inbound,forward facing back of curb,sidewalk, 
46254,1448566.090162590146065,512944.661639511585236, , ,57,inbound,forward facing back of curb,sidewalk, 
12170,1436698.036470919847488,556264.495931416749954, , ,18,inbound,forward facing back of curb, , 
19300,1432892.247166514396667,516510.351358503103256, , ,24,outbound,forward facing back of curb,sidewalk, 
32660,1437038.209018930792809,549607.527618095278740,Bench, ,8,inbound,forward facing back of curb,sidewalk, 
20990,1447071.208309844136238,513813.331490084528923, , ,19,outbound,forward facing back of curb, , 
34360,1434333.994611084461212,537624.448894008994102, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
49400,1473060.067093178629875,499640.617053419351578, , ,51,outbound,forward facing back of curb,sidewalk, 
27540,1463213.030356839299202,524035.068264424800873,Bench, ,28,inbound,forward facing back of sidewalk,sidewalk, 
21080,1446289.029756084084511,510814.331582590937614, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
08090,1458341.234654262661934,535963.588370591402054, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
45921,1484779.156515836715698,575032.443959757685661, , ,29,not applicable,forward facing back of sidewalk,sidewalk, 
42355,1487141.398838594555855,508256.870162084698677, ,Shelter,"17, 51, 64x",not applicable,forward facing back of sidewalk,sidewalk,transfer point
14415,1437283.022177591919899,500569.576481595635414, , ,12,inbound,forward facing edge of pavement,sidewalk, 
34340,1435138.124564513564110,537996.422887593507767, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, 
21230,1444941.124643504619598,502213.363876417279243, , ,19,inbound,forward facing back of curb,sidewalk, 
19570,1456139.115698918700218,564856.589639589190483,Bench, ,13,inbound,forward facing back of curb,sidewalk, 
60270,1445673.743257001042366,613821.980881839990616, , ,97, , , , 
27340,1472315.039711847901344,544919.377873674035072, , ,23,outbound,forward facing back of sidewalk,sidewalk, 
45721,1457246.200755089521408,551044.365295588970184, , ,3,outbound,forward facing back of curb,sidewalk, 
60366,1445152.310244753956795,630106.186502337455750, , ,99, , , , 
40061,1463755.227107092738152,566525.021014004945755, , ,22, , , , 
41292,1450975.927862584590912,609286.375779837369919, , ,99,inbound,forward facing back of sidewalk,sidewalk, 
09960,1461633.037125751376152,530099.595177337527275, , ,15,inbound,forward facing back of curb, , 
52429,1428764.372220173478127,562788.490101262927055, , ,34, , , , 
31550,1469152.390853419899940,550810.113467499613762, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
08010,1456605.987140506505966,537587.500805169343948, , ,27,outbound,forward facing back of curb,sidewalk, 
03150,1440188.996352508664131,546195.664691165089607,Bench, ,34,outbound,forward facing back of sidewalk,sidewalk, 
42620,1443806.184656172990799,575506.605741083621979, , ,7,outbound,forward facing edge of pavement, , 
46162,1408482.008257418870926,500208.614605084061623,Bench, ,16,inbound,forward facing back of curb,sidewalk, 
49841,1453268.988893255591393,594746.882877260446548, , ,"98, 99",inbound,forward facing edge of pavement,sidewalk, 
34180,1439206.123318254947662,539138.620734423398972, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
31830,1477439.054726257920265,550170.688237175345421, , ,23,outbound,forward facing back of sidewalk,sidewalk, 
46732,1467362.678225502371788,592268.974447250366211,Bench, ,59,outbound,forward facing back of curb,sidewalk, 
40370,1438379.255221337080002,621844.404469504952431, , ,97,outbound,forward facing edge of pavement,sidewalk, 
05070,1457070.215214669704437,540441.533482924103737, , ,17,inbound,forward facing back of sidewalk,sidewalk, 
36090,1465105.512136176228523,556466.375777006149292, , ,211,inbound,forward facing edge of pavement, , 
05730,1465229.152636930346489,556088.489065587520599, , ,211,inbound,forward facing edge of pavement,sidewalk, 
45080,1421931.077159762382507,571431.443287760019302, , ,1,outbound,forward facing back of sidewalk,sidewalk, 
21990,1435528.104099512100220,527864.440855011343956,Bench, ,12,outbound,forward facing back of sidewalk,sidewalk, 
60041,1461919.093312174081802,555754.565848916769028, , ,13, , , , 
29140,1460480.097830593585968,532801.435246095061302, , ,39,inbound,forward facing back of curb, , 
22000,1435298.514007508754730,527954.354061007499695, ,Shelter,12,inbound,forward facing back of sidewalk,sidewalk, 
09290,1468833.153959095478058,541026.677653834223747, , ,39,not applicable,forward facing back of curb,sidewalk, 
30950,1464154.225981011986732,554461.510364174842834, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
30690,1452217.209500759840012,560313.577728256583214, , ,21,inbound,forward facing back of sidewalk,sidewalk, 
46570,1486529.413842096924782,510215.552268341183662, , ,17,inbound,forward facing edge of pavement,sidewalk, 
11335,1449508.178501501679420,544880.662071838974953, , ,"22, 26",inbound,forward facing back of sidewalk,sidewalk, 
01570,1451321.980976253747940,520210.399732679128647, , ,30,outbound,forward facing back of curb,sidewalk, 
18640,1462680.137721836566925,552678.365964591503143, , ,"11, 13",outbound,forward facing back of curb,sidewalk,transfer point
27220,1467174.261607587337494,545831.452821165323257, , ,23,outbound,forward facing edge of pavement, , 
01370,1477355.074579253792763,534091.314556092023849,Bench, ,"221, 9",outbound,forward facing back of sidewalk,sidewalk,transfer point
41436,1444351.417817667126656,608004.977752089500427, , ,98,inbound,forward facing back of curb,sidewalk, 
46376,1450483.134556844830513,582034.644522249698639,Bench, ,7,outbound,forward facing edge of pavement, , 
36120,1464967.095746338367462,558224.479544252157211, , ,211,inbound,rear facing edge of pavement,sidewalk, 
10860,1456836.132021427154541,563300.398198172450066, , ,13,outbound,forward facing edge of pavement,sidewalk, 
24620,1434136.251568257808685,531301.367708176374435, ,Shelter,12,not applicable,forward facing back of curb, , 
49425,1462571.840366259217262,493500.550921499729156, , ,51,inbound,forward facing back of curb,sidewalk, 
25120,1436850.046009421348572,558151.560726836323738, , ,1,outbound,forward facing back of curb,sidewalk,transfer point
46177,1414338.011637255549431,499904.665081754326820, , ,42,outbound,forward facing back of curb,sidewalk, 
46601,1409212.818475589156151,571965.666956841945648, , ,18,inbound,forward facing edge of pavement, , 
46620,1470846.162728339433670,577430.562195003032684, , ,50,outbound,forward facing back of sidewalk,sidewalk, 
09060,1469984.244504675269127,545498.600796595215797, , ,39,outbound,forward facing back of sidewalk,sidewalk, 
46559,1485311.310307174921036,562269.568895012140274, , ,29,inbound,forward facing back of curb,sidewalk, 
35750,1444941.253908336162567,522885.521350920200348, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
05310,1463751.031577423214912,539253.389533758163452, , ,9,outbound,forward facing back of curb,sidewalk, 
14480,1440347.095117673277855,500535.670709505677223, , ,12,inbound,forward facing edge of pavement,sidewalk, 
07861,1452179.226637095212936,543141.449671000242233, , ,4,inbound,forward facing back of curb,sidewalk,transfer point
49296,1469485.598848417401314,531983.734453678131104,Bench, ,221,not applicable,other,sidewalk, 
11540,1449442.987687006592751,642963.445892751216888, , ,"290, 77x, 97, 99",not applicable,forward facing back of curb,sidewalk, 
24860,1442042.122239425778389,550461.499663427472115, , ,1,outbound,forward facing back of sidewalk,sidewalk,transfer point
16580,1479975.114614754915237,510475.657063081860542, , ,27,outbound,forward facing back of sidewalk,sidewalk,transfer point
32750,1430454.176583334803581,550724.547693759202957, ,Shelter,8,inbound,forward facing back of curb,sidewalk, 
22230,1454658.006456419825554,532588.350370422005653, , ,14,inbound,rear facing back of curb,sidewalk, 
52100,1410876.982798174023628,510657.245938748121262, , ,55,inbound,forward facing back of curb, , 
60368,1447916.718429833650589,633415.100816249847412, , ,99, , , , 
40360,1438418.011377424001694,621767.587037831544876, , ,97,inbound,forward facing back of curb,sidewalk, 
02430,1445734.132243841886520,550350.350935593247414, , ,7,outbound,forward facing back of sidewalk,sidewalk, 
41263,1446321.011975586414337,631415.510327249765396, , ,99,inbound,forward facing edge of pavement,sidewalk, 
05100,1457259.105913013219833,540349.620937094092369,Bench, ,"17, 9",outbound,forward facing back of curb,sidewalk,transfer point
41420,1448365.028884917497635,609446.352165922522545, , ,99,outbound,forward facing back of curb,sidewalk, 
45767,1494287.769716426730156,527835.044588342308998, , ,40x,inbound,forward facing edge of pavement, , 
01990,1477004.032630428671837,553065.635859340429306, , ,"23, 29",not applicable,forward facing back of sidewalk,sidewalk, 
27210,1466698.193990170955658,545448.346960082650185, , ,23,inbound,forward facing edge of pavement,sidewalk, 
59770,1452029.164601251482964,564412.536393836140633, , ,21, , , , 
41425,1447965.576599836349487,609504.040370762348175, , ,99,inbound,forward facing back of sidewalk,sidewalk, 
24590,1460953.142816260457039,531063.451517343521118, , ,15,outbound,rear facing edge of pavement, , 
13910,1446034.964647427201271,555771.388321831822395, ,Shelter,3,outbound,forward facing back of curb,sidewalk, 
40373,1436752.968447670340538,623199.674068674445152, , ,97, , , , 
41298,1452173.780125677585602,605351.683518007397652, , ,99,inbound,forward facing edge of pavement, , 
24286,1459460.851509511470795,503233.213870838284492, , ,62x, , , , 
46517,1445650.540219426155090,492487.804587423801422, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
17260,1453634.001942753791809,543282.404113501310349, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
45398,1447223.169620096683502,540255.515154168009758, , ,16,inbound,rear facing back of curb,sidewalk, 
12980,1476626.042244672775269,524353.354701340198517, , ,17,outbound,forward facing back of curb,sidewalk,transfer point
16521,1479035.480995342135429,512304.478208586573601, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
44035,1446004.115955844521523,553019.682867258787155,Bench, ,7,inbound,forward facing back of curb,sidewalk, 
12630,1476727.244142010807991,526430.366951510310173,Bench, ,"221, 52x",inbound,forward facing back of sidewalk,sidewalk,transfer point
46519,1412521.286596179008484,574269.259134426712990, , ,18,inbound,forward facing edge of pavement, , 
27500,1462302.257572084665298,523731.608241423964500,Bench, ,28,inbound,rear facing back of curb,sidewalk, 
31060,1464468.182046011090279,558137.396385088562965, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
19060,1478349.180858761072159,571476.574103012681007, , ,22,not applicable,forward facing edge of pavement,sidewalk,transfer point
10920,1441196.240729093551636,565374.633222922682762, , ,13,inbound,forward facing edge of pavement,sidewalk, 
16370,1476181.004748925566673,518698.486417919397354, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
24940,1440588.969633921980858,553175.663198336958885, , ,1,outbound,forward facing back of curb,sidewalk, 
02150,1479108.034656003117561,547747.625826090574265, , ,29,inbound,rear facing back of curb,sidewalk, 
23700,1457347.233361423015594,533658.688452839851379, , ,"15, 62x",inbound,forward facing back of sidewalk,sidewalk, 
24800,1443301.117752924561501,549256.607060089707375, , ,1,outbound,forward facing back of sidewalk,sidewalk,transfer point
46463,1484121.787095680832863,563035.013230249285698, ,Shelter,29,inbound,forward facing back of sidewalk,sidewalk, 
46274,1434874.047008678317070,512776.409023255109787, , ,57,outbound,forward facing edge of pavement,sidewalk, 
59470,1427519.104041427373886,532055.941002175211906, , ,60, , , , 
60280,1464563.989597171545029,551412.468233928084373, , ,"13, 211, 4", , , , 
60610,1455804.219715178012848,548960.296957165002823, , ,11, , , , 
09380,1466060.530895426869392,546987.555167749524117, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
46564,1486620.458279430866241,559774.544029429554939, , ,29,inbound,forward facing back of curb,sidewalk, 
34450,1432061.034590095281601,537321.368463426828384,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk, 
31610,1470499.057779505848885,550676.453957915306091, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
16300,1475059.088357597589493,521852.346579998731613, , ,27,inbound,rear facing back of sidewalk,sidewalk, 
01650,1441916.484695419669151,565156.113318756222725, , ,13,inbound,forward facing edge of pavement, , 
59570,1440579.670111835002899,533629.605833843350410, , ,"16, 2",outbound, , , 
03140,1439834.238203763961792,545360.411440417170525, ,Shelter,34,inbound,forward facing back of sidewalk,sidewalk,transfer point
45832,1422408.310785338282585,559957.389136165380478, , ,18,inbound,forward facing edge of pavement, , 
46114,1442238.056558847427368,503128.545116916298866, , ,43,not applicable,forward facing back of sidewalk,sidewalk, 
49311,1444388.695302173495293,620248.174722343683243, , ,"48x, 99", , , , 
12120,1441618.147037506103516,560808.506528422236443, , ,18,inbound,forward facing edge of pavement, , 
30170,1436883.911427259445190,501684.083438917994499, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
15980,1467517.177260339260101,530185.541527748107910, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
29860,1439367.371355339884758,519615.285765424370766, , ,12,inbound,forward facing back of curb,sidewalk, 
25490,1451462.121444001793861,532955.615712001919746, , ,6,outbound,forward facing back of curb,sidewalk, 
41294,1451104.495190754532814,608586.527770087122917, , ,99,inbound,forward facing back of sidewalk,sidewalk, 
20910,1447518.032875508069992,518011.437595173716545, , ,19,not applicable,forward facing back of sidewalk,sidewalk, 
34320,1435074.179482430219650,537901.542828008532524,Bench, ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, 
49861,1452836.663314342498779,603773.405834674835205, , ,99,outbound,forward facing edge of pavement,sidewalk, 
30970,1464142.974035009741783,555143.497845336794853, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
31600,1470267.137639671564102,550731.559490755200386, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
21690,1457315.194711595773697,543021.488296762108803, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
45430,1464694.735070586204529,531149.277133092284203, , ,39,inbound,forward facing back of sidewalk,sidewalk, 
22080,1434444.079036593437195,529189.338467672467232, , ,12,inbound,forward facing back of curb, , 
45242,1489214.021333754062653,541095.443264335393906, , ,222,outbound,forward facing back of sidewalk,sidewalk, 
